date,open,high,low,close,volume
2024-12-19,190.634270,192.026990,187.401158,187.530472,32265200
2024-12-20,184.814684,191.887741,184.257597,190.415436,63462900
2024-12-23,191.619148,194.086272,189.161980,193.618713,25675000
2024-12-24,193.827598,195.091003,192.773108,195.091003,10403300
2024-12-26,194.135990,195.727682,193.370002,194.583664,12046600
2024-12-27,193.937015,194.305103,189.659356,191.758392,18891400
2024-12-30,188.813802,191.549513,188.137328,190.246323,14264700
2024-12-31,190.087141,190.962573,187.530487,188.316391,17466900
2025-01-02,189.659371,191.002363,186.525745,188.445709,20370800
2025-01-03,190.375626,192.206077,188.992849,190.793442,18596200
2025-01-06,192.972063,197.190037,192.842749,195.847046,29563600
2025-01-07,196.085805,199.955592,193.588853,194.474228,26487200
2025-01-08,191.569396,195.270052,191.380381,192.942215,24864800
2025-01-10,193.290427,195.498893,189.321153,191.042160,26665200
2025-01-13,189.082368,190.186586,186.386443,190.017471,21823700
2025-01-14,190.246307,190.982452,187.331523,188.674515,17174900
2025-01-15,192.086696,195.339709,190.863091,194.533920,21776000
2025-01-16,193.131228,194.464261,191.808137,191.907623,17815400
2025-01-17,195.508812,196.205172,192.743259,194.981567,27735100
2025-01-21,198.035639,201.238894,196.841862,197.020935,29971300
2025-01-22,198.025650,199.438270,196.503602,197.339233,26200600
2025-01-23,197.110451,199.259231,194.185725,196.951279,26951400
2025-01-24,197.070671,199.856110,196.971185,199.169708,23877500
2025-01-27,191.410228,195.857002,189.738949,190.813339,41728900
2025-01-28,191.748449,194.464259,189.689198,194.285202,24157900
2025-01-29,194.543853,195.767457,192.424915,194.394638,18218300
2025-01-30,196.971196,200.353524,196.642909,199.826279,24354700
2025-01-31,200.950407,204.412320,200.751449,202.959915,32001100
2025-02-03,199.647200,202.691297,199.060269,200.184387,27838300
2025-02-04,202.333163,205.974149,201.756175,205.307632,43856400
2025-02-05,190.077202,191.748466,187.052990,190.335846,70373900
2025-02-06,188.515337,191.101833,187.739391,190.604431,29297400
2025-02-07,190.057306,190.186620,182.287889,184.376968,49315000
2025-02-10,186.376531,187.222105,184.894268,185.501099,23105600
2025-02-11,184.068554,185.968633,183.322451,184.357056,21239500
2025-02-12,182.267957,184.148135,180.885180,182.655930,22072600
2025-02-13,183.362270,185.312078,182.188394,185.172806,21402500
2025-02-14,184.098402,185.431436,183.362257,184.267517,20448400
2025-02-18,184.635618,184.993748,180.795674,182.815125,29916700
2025-02-19,183.113566,184.496342,182.636049,184.307327,19549400
2025-02-20,183.839772,184.347116,181.770578,183.601013,20441500
2025-02-21,184.187950,184.376966,178.149498,178.726486,35199200
2025-02-24,181.044387,182.168505,177.960489,178.318619,29854200
2025-02-25,177.114896,177.811271,173.782312,174.508514,41913400
2025-02-26,174.160326,175.165073,170.688455,171.832474,35431300
2025-02-27,173.085945,173.652975,167.067378,167.624466,39991000
2025-02-28,167.803541,169.723520,165.903476,169.395233,48130600
